---TICK-TAG---
***START MEMORY***
UVs: 46, TOs: 0/0, ErrorsOrGF: 1, TTFF: 65
Fixes: 9323, Avg. time to fix: 0 s, Avg. HDOP (x10): 9

count,timestamp,lat,lon
658,1646224547,47.74305,8.99899
659,1646224548,47.74305,8.99899
660,1646224549,47.74305,8.99899
661,1646224550,47.74305,8.99899
662,1646224551,47.74305,8.99899
663,1646224552,47.74305,8.99899
664,1646224553,47.74305,8.99899
665,1646224554,47.74305,8.99899
666,1646224555,47.74305,8.99899
667,1646224556,47.74305,8.99899
668,1646224557,47.74305,8.99899
669,1646224558,47.74305,8.99899
670,1646224559,47.74305,8.99899
671,1646224560,47.74305,8.99899
672,1646224561,47.74305,8.99899
673,1646224562,47.74305,8.99899
674,1646224563,47.74305,8.99899
675,1646224564,47.74305,8.99899
676,1646224565,47.74305,8.99899
677,1646224566,47.74305,8.99899
678,1646224567,47.74305,8.99899
679,1646224568,47.74305,8.99899
680,1646224569,47.74305,8.99899
681,1646224570,47.74305,8.99899
682,1646224571,47.74305,8.99899
683,1646224572,47.74305,8.99899
684,1646224573,47.74305,8.99899
685,1646224574,47.74305,8.99899
686,1646224575,47.74305,8.99899
687,1646224576,47.74305,8.99899
688,1646224577,47.74305,8.99899
689,1646224578,47.74305,8.99899
690,1646224579,47.74305,8.99899
691,1646224580,47.74305,8.99899
692,1646224581,47.74305,8.99899
693,1646224582,47.74305,8.99899
694,1646224583,47.74305,8.99899
695,1646224584,47.74305,8.99899
696,1646224585,47.74305,8.99899
697,1646224586,47.74305,8.99899
698,1646224587,47.74305,8.99899
699,1646224588,47.74305,8.99899
700,1646224589,47.74305,8.99899
701,1646224590,47.74305,8.99899
702,1646224591,47.74305,8.99899
703,1646224592,47.74305,8.99899
704,1646224593,47.74305,8.99899
705,1646224594,47.74305,8.99899
706,1646224595,47.74305,8.99899
707,1646224596,47.74305,8.99899
708,1646224597,47.74305,8.99899
709,1646224598,47.74305,8.99899
710,1646224599,47.74305,8.99899
711,1646224600,47.74305,8.99899
712,1646224601,47.74305,8.99899
713,1646224602,47.74305,8.99899
