---TICK-TAG---
*START MEMORY*
UVs: 115, TOs: 0/0, ErrorsOrGF: 1, TTFF: 71
Fixes: 12445, Avg. TTF: 0 s, Avg. HDOP (x10): 8

count,timestamp,lat,lon
760,1646642075,47.74928,8.99477
761,1646642076,47.74929,8.99478
762,1646642077,47.74930,8.99475
763,1646642078,47.74930,8.99472
764,1646642079,47.74930,8.99468
765,1646642080,47.74930,8.99464
766,1646642081,47.74931,8.99461
767,1646642082,47.74931,8.99458
768,1646642083,47.74931,8.99457
769,1646642084,47.74932,8.99457
770,1646642085,47.74934,8.99457
771,1646642086,47.74936,8.99453
772,1646642087,47.74935,8.99449
773,1646642088,47.74934,8.99445
774,1646642089,47.74933,8.99442
775,1646642090,47.74933,8.99440
776,1646642091,47.74933,8.99439
777,1646642092,47.74933,8.99440
778,1646642093,47.74934,8.99440
779,1646642094,47.74935,8.99439
780,1646642095,47.74935,8.99438
781,1646642096,47.74935,8.99437
782,1646642097,47.74935,8.99436
783,1646642098,47.74936,8.99435
784,1646642099,47.74936,8.99433
785,1646642100,47.74936,8.99431
786,1646642101,47.74937,8.99430
787,1646642102,47.74937,8.99429
788,1646642103,47.74937,8.99428
789,1646642104,47.74937,8.99428
790,1646642105,47.74937,8.99428
791,1646642106,47.74938,8.99427
792,1646642107,47.74938,8.99428
