event-id,visible,timestamp,lon,lat,bar:barometric-pressure,data-decoding-software,eobs:activity,eobs:activity-samples,eobs:battery-voltage,eobs:fix-battery-voltage,eobs:horizontal-accuracy-estimate,eobs:key-bin-checksum,eobs:speed-accuracy-estimate,eobs:start-timestamp,eobs:status,eobs:temperature,eobs:type-of-fix,eobs:used-time-to-get-fix,gps:dop,gps:satellite-count,ground-speed,heading,height-above-ellipsoid,height-raw,import-marked-outlier,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,orientation:quaternion-raw-w,orientation:quaternion-raw-x,orientation:quaternion-raw-y,orientation:quaternion-raw-z,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
21239134357,true,2022-02-09 07:21:15.000,31.3471404,-24.528413,0.0,"14",,,3426,3416,2.3,4277065796,0.19,2022-02-09 07:06:42.000,"A",32,3,872,1.6,9,6.62,46.53,501.2,,false,-82.0,-46.0,-50.0,19905,19,19,-97,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134360,true,2022-02-09 07:21:16.000,31.3471837,-24.5283702,0.0,"14",,,3426,3416,2.3,2979583046,0.23,2022-02-09 07:06:42.000,"A",32,3,873,1.6,9,6.62,39.32,501.8,,false,-34.0,-32.0,-40.0,10444,23,6,-119,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134362,true,2022-02-09 07:21:17.000,31.3472252,-24.5283128,0.0,"14",,,3426,3416,2.3,868222485,0.24,2022-02-09 07:06:42.000,"A",32,3,874,1.6,9,8.31,33.42,501.8,,false,-36.0,-44.0,-38.0,14161,13,13,-113,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134368,true,2022-02-09 07:21:18.000,31.3472438,-24.5282578,0.0,"14",,,3426,3421,2.3,1348769344,0.25,2022-02-09 07:06:42.000,"A",32,3,875,1.6,9,5.43,25.56,502.1,,false,1.0,81.0,-21.0,1722,16,37,-121,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134371,true,2022-02-09 07:21:19.000,31.3472225,-24.5282093,0.0,"14",,,3426,3406,2.3,1501413665,0.27,2022-02-09 07:06:42.000,"A",32,3,876,1.6,9,6.32,357.17,502.8,,false,30.0,122.0,44.0,-5841,53,16,-113,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134374,true,2022-02-09 07:21:20.000,31.3471773,-24.528172,0.0,"14",,,3426,3419,2.3,260243780,0.25,2022-02-09 07:06:42.000,"A",32,3,877,1.6,9,6.23,325.71,502.6,,false,46.0,108.0,26.0,-9226,48,-2,-113,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134378,true,2022-02-09 07:21:21.000,31.3471311,-24.5281311,0.0,"14",,,3426,3417,2.3,2528408768,0.23,2022-02-09 07:06:42.000,"A",32,3,878,1.6,9,6.83,323.09,502.4,,false,-57.0,105.0,-45.0,-10681,-1,10,-120,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134384,true,2022-02-09 07:21:22.000,31.3471115,-24.5280849,0.0,"14",,,3426,3419,2.3,1389136108,0.28,2022-02-09 07:06:42.000,"A",32,3,879,1.6,9,4.97,338.82,503.6,,false,34.0,-62.0,38.0,4962,31,-27,-119,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134387,true,2022-02-09 07:21:23.000,31.3471121,-24.5280331,0.0,"14",,,3426,3416,2.3,2148373731,0.26,2022-02-09 07:06:42.000,"A",32,3,881,1.6,9,6.3,355.21,503.7,,false,17.0,7.0,-27.0,2794,23,15,-124,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134393,true,2022-02-09 07:21:24.000,31.3470914,-24.5279802,0.0,"14",,,3426,3417,2.3,2947020669,0.29,2022-02-09 07:06:42.000,"A",32,3,882,1.6,9,6.7,342.1,503.2,,false,-6.0,64.0,-28.0,-6413,11,5,-124,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134396,true,2022-02-09 07:21:25.000,31.3470608,-24.5279286,0.0,"14",,,3426,3416,2.3,3545814172,0.23,2022-02-09 07:06:42.000,"A",32,3,883,1.6,9,6.41,338.17,502.6,,false,19.0,29.0,-25.0,-6334,25,-6,-123,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134398,true,2022-02-09 07:21:26.000,31.3470393,-24.5278735,0.0,"14",,,3426,3416,2.3,2149697998,0.21,2022-02-09 07:06:42.000,"A",32,3,884,1.6,9,6.49,340.79,502.3,,false,-5.0,67.0,-35.0,-1305,20,21,-124,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134402,true,2022-02-09 07:21:27.000,31.3470425,-24.5278175,0.0,"14",,,3426,3417,2.3,1326841635,0.26,2022-02-09 07:06:42.000,"A",32,3,885,1.6,9,6.42,357.83,502.4,,false,-62.0,-24.0,-60.0,5403,2,0,-126,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134409,true,2022-02-09 07:21:28.000,31.3470559,-24.527764,0.0,"14",,,3426,3417,2.3,3594395769,0.25,2022-02-09 07:06:42.000,"A",32,3,886,1.6,9,5.91,5.24,501.7,,false,23.0,55.0,-27.0,7940,9,30,-120,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134413,true,2022-02-09 07:21:29.000,31.3470746,-24.5277098,0.0,"14",,,3426,3419,2.3,1223511542,0.36,2022-02-09 07:06:42.000,"A",32,3,887,1.6,9,6.52,12.45,500.9,,false,58.0,-2.0,32.0,7393,52,41,-105,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134414,true,2022-02-09 07:21:30.000,31.3470991,-24.5276625,0.0,"14",,,3426,3416,2.3,240658612,0.34,2022-02-09 07:06:42.000,"A",32,3,888,1.6,9,5.32,18.35,500.0,,false,-28.0,-30.0,-36.0,15680,22,15,-109,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134418,true,2022-02-09 07:21:31.000,31.3471326,-24.5276245,0.0,"14",,,3426,3416,2.3,739189070,0.28,2022-02-09 07:06:42.000,"A",32,3,889,1.6,9,5.51,35.39,500.3,,false,2.0,54.0,-34.0,11518,15,56,-104,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134423,true,2022-02-09 07:21:32.000,31.3471795,-24.5275892,0.0,"14",,,3426,3406,2.3,1251690279,0.21,2022-02-09 07:06:42.000,"A",32,3,890,1.6,9,6.39,47.19,501.0,,false,-43.0,-31.0,-53.0,18312,6,32,-100,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134428,true,2022-02-09 07:21:33.000,31.3472245,-24.527551,0.0,"14",,,3426,3416,2.3,2939158812,0.37,2022-02-09 07:06:42.000,"A",32,3,891,1.6,9,6.22,45.22,501.1,,false,-28.0,118.0,-24.0,11961,-23,65,-96,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134430,true,2022-02-09 07:21:34.000,31.3472464,-24.5274992,0.0,"14",,,3426,3419,2.3,217645866,0.23,2022-02-09 07:06:42.000,"A",32,3,891,1.6,9,6.55,20.97,501.0,,false,-1.0,41.0,-43.0,4953,5,17,-125,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134437,true,2022-02-09 07:21:35.000,31.3472562,-24.5274416,0.0,"14",,,3426,3416,2.3,4251866638,0.45,2022-02-09 07:06:42.000,"A",32,3,892,1.6,9,6.3,17.04,501.9,,false,-1.0,39.0,-39.0,5790,10,20,-123,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134438,true,2022-02-09 07:21:36.000,31.347266,-24.5273866,0.0,"14",,,3426,3416,2.56,283217101,0.26,2022-02-09 07:06:42.000,"A",32,3,893,1.6,9,6.29,9.83,501.9,,false,-28.0,60.0,-56.0,4064,-1,35,-122,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134444,true,2022-02-09 07:21:37.000,31.3472561,-24.5273366,0.0,"14",,,3426,3416,2.3,4007141866,0.26,2022-02-09 07:06:42.000,"A",32,3,894,1.6,9,5.74,352.58,501.3,,false,-13.0,115.0,-5.0,-6172,17,25,-121,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134446,true,2022-02-09 07:21:38.000,31.347222,-24.5272979,0.0,"14",,,3426,3419,2.3,239983003,0.28,2022-02-09 07:06:42.000,"A",32,3,895,1.6,9,5.69,332.92,500.1,,false,24.0,118.0,22.0,-9889,36,16,-115,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134450,true,2022-02-09 07:21:39.000,31.347173,-24.5272592,0.0,"14",,,3426,3419,2.56,1167549129,0.48,2022-02-09 07:06:42.000,"A",32,3,896,1.6,9,7.13,323.75,499.3,,false,-10.0,126.0,-12.0,-10674,20,16,-118,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134454,true,2022-02-09 07:21:40.000,31.3471302,-24.5272234,0.0,"14",,,3426,3416,2.56,634994733,0.2,2022-02-09 07:06:42.000,"A",32,3,897,1.6,9,5.29,317.85,498.9,,false,28.0,108.0,20.0,-11687,48,4,-109,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134458,true,2022-02-09 07:21:41.000,31.3471133,-24.5271767,0.0,"14",,,3426,3409,2.56,255081986,0.25,2022-02-09 07:06:42.000,"A",32,3,898,1.6,9,6.28,338.17,498.9,,false,-16.0,-6.0,-40.0,-673,3,6,-127,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134462,true,2022-02-09 07:21:42.000,31.3471134,-24.5271193,0.0,"14",,,3426,3409,2.56,699619856,0.3,2022-02-09 07:06:42.000,"A",32,3,899,1.6,9,6.47,351.93,498.5,,false,15.0,79.0,-19.0,1926,12,41,-120,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134468,true,2022-02-09 07:21:43.000,31.3471086,-24.5270632,0.0,"14",,,3426,3416,2.56,3634400978,0.26,2022-02-09 07:06:42.000,"A",32,3,900,1.6,9,6.19,351.93,497.5,,false,-9.0,7.0,-45.0,-3425,7,3,-127,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134470,true,2022-02-09 07:21:44.000,31.3471142,-24.5270083,0.0,"14",,,3426,3416,2.56,501215538,0.24,2022-02-09 07:06:42.000,"A",32,3,901,1.6,9,6.19,4.59,497.6,,false,-22.0,-30.0,-28.0,6306,22,8,-123,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134475,true,2022-02-09 07:21:45.000,31.3471414,-24.52696,0.0,"14",,,3426,3416,2.3,335403191,0.23,2022-02-09 07:06:42.000,"A",32,3,902,1.6,9,6.12,21.63,497.4,,false,-15.0,-69.0,-3.0,16280,41,20,-101,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134481,true,2022-02-09 07:21:46.000,31.3471909,-24.5269416,0.0,"14",,,3426,3416,2.56,4133439258,0.28,2022-02-09 07:06:42.000,"A",32,3,903,1.8,8,5.98,46.53,497.5,,false,-119.0,-59.0,-49.0,20328,3,19,-98,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134485,true,2022-02-09 07:21:47.000,31.3472532,-24.5269344,0.0,"14",,,3426,3417,2.3,3817777898,0.32,2022-02-09 07:06:42.000,"A",32,3,904,1.6,9,6.62,64.23,497.8,,false,-165.0,-49.0,-33.0,19798,-14,2,-100,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134486,true,2022-02-09 07:21:48.000,31.3473088,-24.5269107,0.0,"14",,,3426,3416,2.3,161975958,0.2,2022-02-09 07:06:42.000,"A",32,3,905,1.6,9,6.02,56.36,498.0,,false,-106.0,32.0,-60.0,13568,-18,18,-113,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134491,true,2022-02-09 07:21:49.000,31.3473267,-24.5268888,0.0,"14",,,3426,3406,2.3,1458662589,0.24,2022-02-09 07:06:42.000,"A",32,3,906,1.6,9,1.73,53.08,498.0,,false,10.0,142.0,40.0,-12957,45,5,-108,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134496,true,2022-02-09 07:21:50.000,31.3473032,-24.5268977,0.0,"14",,,3426,3416,2.3,3363568913,0.2,2022-02-09 07:06:42.000,"A",32,3,907,1.6,9,4.65,256.9,498.5,,false,-63.0,151.0,-3.0,-25849,30,-22,-69,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134500,true,2022-02-09 07:21:51.000,31.347247,-24.5269225,0.0,"14",,,3426,3414,2.3,2433094850,0.19,2022-02-09 07:06:42.000,"A",32,3,908,1.6,9,7.35,250.35,498.3,,false,-68.0,118.0,-44.0,-26293,20,-36,-64,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134503,true,2022-02-09 07:21:52.000,31.3471666,-24.5269352,0.0,"14",,,3426,3417,2.3,95153507,0.21,2022-02-09 07:06:42.000,"A",32,3,909,1.6,9,9.14,266.73,498.7,,false,-33.0,111.0,-35.0,-21493,24,-12,-92,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134509,true,2022-02-09 07:21:53.000,31.3470833,-24.5269409,0.0,"14",,,3426,3416,2.3,2175419383,0.29,2022-02-09 07:06:42.000,"A",32,3,910,1.6,9,8.05,265.42,498.1,,false,-2.0,122.0,-6.0,-21779,28,-13,-90,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134512,true,2022-02-09 07:21:54.000,31.3470224,-24.5269168,0.0,"14",,,3426,3417,2.3,1132295540,0.3,2022-02-09 07:06:42.000,"A",32,3,911,1.6,9,7.0,275.91,497.8,,false,-9.0,41.0,-51.0,-12390,16,9,-117,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134516,true,2022-02-09 07:21:55.000,31.3470036,-24.5268626,0.0,"14",,,3426,3419,2.3,4147432766,0.22,2022-02-09 07:06:42.000,"A",32,3,912,1.6,9,6.75,340.13,496.9,,false,23.0,-43.0,9.0,-2072,53,-6,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134521,true,2022-02-09 07:21:56.000,31.3470229,-24.5267979,0.0,"14",,,3426,3414,2.3,3942934773,0.23,2022-02-09 07:06:42.000,"A",32,3,913,1.6,9,7.85,11.8,497.5,,false,8.0,-66.0,2.0,5711,50,11,-115,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134523,true,2022-02-09 07:21:57.000,31.3470539,-24.526728,0.0,"14",,,3426,3404,2.3,2550042659,0.2,2022-02-09 07:06:42.000,"A",32,3,914,1.6,9,8.6,20.97,497.4,,false,-18.0,-6.0,-48.0,6496,20,24,-121,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134527,true,2022-02-09 07:21:58.000,31.3470946,-24.5266677,0.0,"14",,,3426,3416,2.3,2066142475,0.24,2022-02-09 07:06:42.000,"A",32,3,915,1.6,9,7.33,29.49,497.9,,false,-18.0,-8.0,-46.0,6863,21,24,-120,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134532,true,2022-02-09 07:21:59.000,31.347136,-24.5266197,0.0,"14",,,3426,3417,2.3,3129797731,0.23,2022-02-09 07:06:42.000,"A",32,3,916,1.6,9,6.35,32.77,497.7,,false,-11.0,-3.0,-41.0,8044,3,15,-123,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134535,true,2022-02-09 07:22:00.000,31.347172,-24.5265813,0.0,"14",,,3426,3416,2.3,2318550346,0.39,2022-02-09 07:06:42.000,"A",32,3,917,1.6,9,5.09,34.73,497.2,,false,-111.0,69.0,-75.0,4366,-24,32,-120,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134540,true,2022-02-09 07:22:01.000,31.3471927,-24.5265342,0.0,"14",,,3426,3416,2.3,2347016121,0.33,2022-02-09 07:06:42.000,"A",32,3,918,1.6,9,6.28,17.04,497.4,,false,26.0,54.0,-14.0,-3242,22,17,-124,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134542,true,2022-02-09 07:22:02.000,31.3471974,-24.5264688,0.0,"14",,,3426,3416,2.3,663735089,0.24,2022-02-09 07:06:42.000,"A",32,3,919,1.6,9,8.06,0.0,496.8,,false,-25.0,19.0,-51.0,-3465,11,1,-126,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134548,true,2022-02-09 07:22:03.000,31.3472031,-24.5264003,0.0,"14",,,3426,3417,2.3,3066561506,0.27,2022-02-09 07:06:42.000,"A",32,3,920,1.6,9,7.1,3.28,497.4,,false,48.0,22.0,-6.0,-93,43,6,-120,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134551,true,2022-02-09 07:22:04.000,31.347203,-24.52633,0.0,"14",,,3426,3416,2.3,1841571294,0.25,2022-02-09 07:06:42.000,"A",32,3,921,1.6,9,8.09,355.21,497.8,,false,35.0,43.0,-15.0,-5603,28,11,-122,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134554,true,2022-02-09 07:22:05.000,31.3471779,-24.5262655,0.0,"14",,,3426,3416,2.3,332783011,0.3,2022-02-09 07:06:42.000,"A",32,3,922,1.6,9,7.48,344.06,498.1,,false,46.0,86.0,20.0,-11924,46,-6,-109,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134560,true,2022-02-09 07:22:06.000,31.3471382,-24.5261994,0.0,"14",,,3426,3416,2.3,1750001115,0.32,2022-02-09 07:06:42.000,"A",32,3,923,1.6,9,8.81,331.61,498.5,,false,2.0,90.0,-22.0,-10462,20,17,-118,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134564,true,2022-02-09 07:22:07.000,31.3471022,-24.5261327,0.0,"14",,,3426,3416,2.3,2710925999,0.25,2022-02-09 07:06:42.000,"A",32,3,924,1.6,9,7.79,332.92,498.4,,false,-57.0,29.0,-65.0,-11763,-8,0,-119,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134567,true,2022-02-09 07:22:08.000,31.3470996,-24.5260652,0.0,"14",,,3426,3417,2.3,1546793804,0.21,2022-02-09 07:06:42.000,"A",32,3,925,1.6,9,7.9,359.14,497.8,,false,-42.0,-54.0,-32.0,457,1,-7,-127,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134571,true,2022-02-09 07:22:09.000,31.3471191,-24.5259934,0.0,"14",,,3426,3419,2.3,947043146,0.29,2022-02-09 07:06:42.000,"A",32,3,926,1.6,9,8.18,14.42,498.1,,false,39.0,17.0,3.0,-644,43,20,-118,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134574,true,2022-02-09 07:22:10.000,31.3471418,-24.5259129,0.0,"14",,,3426,3417,2.3,716856027,0.24,2022-02-09 07:06:42.000,"A",32,3,927,1.6,9,9.82,14.42,497.8,,false,-26.0,-8.0,-44.0,1053,10,11,-127,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134580,true,2022-02-09 07:22:11.000,31.347159,-24.5258335,0.0,"14",,,3426,3416,2.3,3477108280,0.23,2022-02-09 07:06:42.000,"A",32,3,928,1.6,9,8.43,8.52,497.6,,false,19.0,-9.0,-17.0,-5271,33,-13,-121,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134585,true,2022-02-09 07:22:12.000,31.3471815,-24.5257516,0.0,"14",,,3426,3406,2.3,4155591396,0.28,2022-02-09 07:06:42.000,"A",32,3,929,1.6,9,9.91,17.04,497.8,,false,-32.0,16.0,-58.0,985,13,21,-125,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134586,true,2022-02-09 07:22:13.000,31.3472092,-24.5256751,0.0,"14",,,3426,3417,2.3,1096680252,0.22,2022-02-09 07:06:42.000,"A",32,3,930,1.6,9,8.16,19.01,497.9,,false,15.0,33.0,-25.0,1051,36,26,-120,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134592,true,2022-02-09 07:22:14.000,31.3472358,-24.5256026,0.0,"14",,,3426,3416,2.3,3301555936,0.29,2022-02-09 07:06:42.000,"A",32,3,931,1.6,9,8.62,18.35,498.1,,false,17.0,-13.0,-17.0,449,25,-3,-125,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134597,true,2022-02-09 07:22:15.000,31.3472521,-24.5255249,0.0,"14",,,3426,3419,2.3,3650913836,0.25,2022-02-09 07:06:42.000,"A",32,3,932,1.6,9,8.78,5.9,498.5,,false,7.0,33.0,-31.0,-6477,21,15,-122,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134601,true,2022-02-09 07:22:16.001,31.3472328,-24.5254635,0.0,"14",,,3426,3400,2.3,2269222300,0.45,2022-02-09 07:06:42.000,"A",32,3,933,1.6,9,6.66,353.89,499.3,,false,32.0,86.0,10.0,-14947,32,-26,-106,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134605,true,2022-02-09 07:22:17.000,31.3471771,-24.5254246,0.0,"14",,,3426,3408,2.3,3327404066,0.32,2022-02-09 07:06:42.000,"A",32,3,934,1.6,9,7.71,326.37,498.9,,false,6.0,100.0,-14.0,-21643,23,-21,-91,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134607,true,2022-02-09 07:22:18.000,31.3471061,-24.5254062,0.0,"14",,,3426,3416,2.3,1677036644,0.26,2022-02-09 07:06:42.000,"A",32,3,935,1.6,9,7.2,296.88,497.1,,false,-42.0,148.0,-6.0,-26521,58,-72,-118,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134610,true,2022-02-09 07:22:19.000,31.3470396,-24.5253906,0.0,"14",,,3426,3417,2.3,638439967,0.2,2022-02-09 07:06:42.000,"A",32,3,936,1.6,9,6.86,293.6,497.1,,false,-36.0,70.0,-60.0,-23036,-4,-18,-89,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134617,true,2022-02-09 07:22:20.000,31.3469925,-24.5253485,0.0,"14",,,3426,3416,2.3,3046916426,0.28,2022-02-09 07:06:42.000,"A",32,3,937,1.6,9,7.19,313.26,496.6,,false,58.0,-6.0,32.0,-11537,43,-23,-109,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134619,true,2022-02-09 07:22:21.000,31.3469584,-24.5252771,0.0,"14",,,3426,3416,2.3,1235433773,0.4,2022-02-09 07:06:42.000,"A",32,3,938,1.6,9,9.58,338.82,496.5,,false,5.0,-19.0,-15.0,-10357,31,-20,-115,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134623,true,2022-02-09 07:22:22.000,31.3469253,-24.5252057,0.0,"14",,,3426,3417,2.3,1788936861,0.23,2022-02-09 07:06:42.000,"A",32,3,939,1.6,9,7.9,336.2,496.0,,false,56.0,54.0,8.0,-10351,52,1,-110,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134629,true,2022-02-09 07:22:23.000,31.3468889,-24.5251273,0.0,"14",,,3426,3416,2.3,2972683278,0.24,2022-02-09 07:06:42.000,"A",32,3,940,1.6,9,10.37,337.51,496.3,,false,-37.0,45.0,-57.0,-14788,6,6,-113,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134630,true,2022-02-09 07:22:24.000,31.3468576,-24.5250477,0.0,"14",,,3426,3409,2.3,340801509,0.27,2022-02-09 07:06:42.000,"A",32,3,941,1.6,9,8.72,342.1,496.7,,false,44.0,40.0,12.0,-10761,38,-19,-113,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134635,true,2022-02-09 07:22:25.000,31.3468267,-24.5249653,0.0,"14",,,3426,3416,2.3,476471324,0.31,2022-02-09 07:06:42.000,"A",32,3,942,1.6,9,10.26,340.13,497.1,,false,14.0,18.0,-20.0,-10876,31,-5,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134639,true,2022-02-09 07:22:26.000,31.3467881,-24.5248904,0.0,"14",,,3426,3413,2.3,2940390584,0.35,2022-02-09 07:06:42.000,"A",32,3,943,1.6,9,8.5,330.3,497.1,,false,51.0,87.0,29.0,-14569,52,7,-102,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134642,true,2022-02-09 07:22:27.000,31.346743,-24.5248173,0.0,"14",,,3426,3408,2.3,557004517,0.27,2022-02-09 07:06:42.000,"A",32,3,944,1.6,9,9.79,330.96,496.2,,false,1.0,81.0,-33.0,-11780,32,8,-114,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134646,true,2022-02-09 07:22:28.000,31.3467022,-24.5247464,0.0,"14",,,3426,3417,2.3,446973872,0.3,2022-02-09 07:06:42.000,"A",32,3,945,1.6,9,8.1,331.61,496.8,,false,23.0,119.0,15.0,-13149,39,18,-109,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134651,true,2022-02-09 07:22:29.000,31.3466649,-24.5246804,0.0,"14",,,3426,3416,2.3,2112648344,0.27,2022-02-09 07:06:42.000,"A",32,3,946,1.6,9,8.29,332.92,496.9,,false,26.0,20.0,-28.0,-13547,16,-8,-115,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134655,true,2022-02-09 07:22:30.000,31.3466417,-24.5246141,0.0,"14",,,3426,3416,2.3,751900862,0.28,2022-02-09 07:06:42.000,"A",32,3,947,1.6,9,7.34,340.13,497.5,,false,40.0,-24.0,16.0,-7636,36,-10,-118,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134659,true,2022-02-09 07:22:31.000,31.3466259,-24.52454,0.0,"14",,,3426,3417,2.3,2023393669,0.23,2022-02-09 07:06:42.000,"A",32,3,948,1.6,9,9.0,348.65,497.3,,false,-21.0,17.0,-41.0,-9346,3,15,-121,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134663,true,2022-02-09 07:22:32.000,31.3466213,-24.5244684,0.0,"14",,,3426,3416,2.3,133264504,0.28,2022-02-09 07:06:42.000,"A",32,3,949,1.6,9,7.16,353.24,497.4,,false,32.0,-22.0,4.0,-7439,27,-9,-121,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134669,true,2022-02-09 07:22:33.000,31.3466348,-24.5244009,0.0,"14",,,3426,3416,2.3,3534298953,0.23,2022-02-09 07:06:42.000,"A",32,3,950,1.6,9,7.95,9.18,496.8,,false,-8.0,34.0,-54.0,-3852,15,38,-120,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134671,true,2022-02-09 07:22:34.000,31.346626,-24.5243443,0.0,"14",,,3426,3403,2.3,2905395792,0.36,2022-02-09 07:06:42.000,"A",32,3,951,1.6,9,5.92,358.48,497.0,,false,48.0,120.0,86.0,-16236,54,13,-96,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134674,true,2022-02-09 07:22:35.000,31.3465909,-24.5242951,0.0,"14",,,3426,3416,2.3,349090348,0.25,2022-02-09 07:06:42.000,"A",32,3,952,1.6,9,7.04,340.13,497.0,,false,-43.0,75.0,-55.0,-21094,-4,1,-97,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134681,true,2022-02-09 07:22:36.000,31.346564,-24.5242389,0.0,"14",,,3426,3416,2.3,3899830084,0.27,2022-02-09 07:06:42.000,"A",32,3,953,1.6,9,6.77,342.75,498.0,,false,2.0,8.0,-26.0,-12874,13,-10,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134683,true,2022-02-09 07:22:37.000,31.3465463,-24.5241676,0.0,"14",,,3426,3417,2.3,1820264811,0.24,2022-02-09 07:06:42.000,"A",32,3,954,1.6,9,8.98,348.65,497.8,,false,-45.0,9.0,-61.0,-10022,-12,3,-121,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134688,true,2022-02-09 07:22:38.000,31.3465285,-24.5240935,0.0,"14",,,3426,3417,2.3,2380721564,0.32,2022-02-09 07:06:42.000,"A",32,3,956,1.6,9,7.97,346.69,498.4,,false,-34.0,20.0,-54.0,-14029,-9,2,-115,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
